utc_timestamp,DE11,DE12,DE13,DE14,DE21,DE22,DE23,DE24,DE25,DE26,DE27,DE30,DE40,DE50,DE60,DE71,DE72,DE73,DE80,DE91,DE92,DE93,DE94,DEA1,DEA2,DEA3,DEA4,DEA5,DEB1,DEB2,DEB3,DEC0,DED2,DED4,DED5,DEE0,DEF0,DEG0
2019-01-01 00:00:00+01:00,3035006.57,2168559.16,1801479.03,1476193.16,2800908.28,986084.25,978064.78,881436.13,1172555.59,1082043.69,1352473.13,1532107.4,1944869.15,494025.4,934792.11,2718847.31,841282.21,1021039.54,1300273.06,1333806.62,1659867.96,1555098.25,2199475.02,3669483.03,3227493.17,2073642.43,1574615.64,2689766.99,1362430.02,519423.93,1780736.82,984922.8,1159142.62,1155963.5,713398.73,1941543.38,2386199.54,1781694.14
2019-01-01 01:00:00+01:00,3057189.26,2177109.41,1755630.36,1326014.49,3005957.16,946409.2,861065.01,903838.09,1221274.81,1094714.68,1415897.63,1911888.66,2064424.45,517730.6,1102647.04,2808889.33,868751.15,1054545.27,1328152.7,1324514.04,1762919.51,1490421.54,2089790.37,4000782.55,3426044.12,2053882.06,1704967.28,2912998.81,1316064.15,505897.86,1687290.32,1002767.38,1317453.39,1289728.83,749536.3,2096320.83,2308092.71,1843714.36
2019-01-01 02:00:00+01:00,3287956.6,2358904.51,1849301.65,1427804.76,3178360.83,996567.48,889584.29,978424.45,1389219.57,1195475.72,1524552.64,2285256.75,2221504.63,603240.09,1305095.47,3079103.58,931910.08,1151691.85,1502216.34,1450913.42,1949524.6,1631913.62,2254839.2,4305114.45,3634421.62,2133638.47,1776614.92,3144528.69,1415545.96,544940.05,1832711.76,1039092.84,1489493.81,1510772.91,862254.13,2355023.54,2550436.17,2055216.05
2019-01-01 03:00:00+01:00,3276815.83,2368698.26,1867509.46,1550642.78,3011922.77,1006471.17,966076.95,950052.63,1386317.4,1177215.26,1465982.71,2181939.53,2114769.66,611074.05,1262291.61,3053486.35,895314.62,1119845.87,1513288.99,1468896.36,1890341.51,1676380.57,2322842.57,4085262.11,3472530.2,2111796.78,1628883.7,3004197.31,1440072.97,551159.71,1915396.12,992625.7,1416797.19,1481224.91,879152.68,2286864.09,2632312.31,2043062.99
2019-01-01 04:00:00+01:00,3170006.06,2274310.55,1898572.24,1455963.53,2938683.81,986896.44,972315.53,919043.54,1229450.74,1122344.55,1403491.16,1871007.3,2072571.56,531803.53,1076954.5,2837885.32,878764.08,1052503.54,1385722.92,1378563.59,1757410.45,1512814.89,2158104.18,4020776.42,3391108.49,2172027.44,1692806.16,2898028.06,1366763.24,505869.63,1770853.34,1013521.18,1282910.63,1257091.39,788755.73,2064470.14,2382262.32,1855114.32
2019-01-01 05:00:00+01:00,3206839.85,2290065.49,1797522.7,1397200.03,3105579.99,978907.04,866099.24,962241.43,1352345.77,1174501.91,1496031.66,2110686.58,2170902.32,582637.73,1228445.44,3006225.06,912607.49,1131699.46,1462905.22,1413680.22,1891975.99,1619762.03,2224547.04,4175227.04,3546352.01,2082841.14,1733769.43,3033705.19,1391478.55,541383.19,1797239.08,1021521.96,1427524.09,1450497.17,817608.93,2286230.73,2513202.71,2005354.14
2019-01-01 06:00:00+01:00,3272569.11,2360031.22,1887432.39,1523677.49,3035878.88,1021356.56,970857.96,959864.47,1355410.22,1183108.14,1477157.76,2100094.4,2141736.08,588880.85,1217140.69,3010059.54,914113.75,1124877.81,1482310.45,1457823.98,1887385.24,1655152.5,2312295.33,4095429.1,3500190.34,2150180.54,1696558.16,3017155.27,1440640.46,546920.62,1886459.18,1026039.49,1397727.31,1430921.91,850788.11,2254789.97,2580854.14,2009355.64
2019-01-01 07:00:00+01:00,3439027.98,2426334.69,2012916.31,1477876.43,3371302.33,1044220.88,974116.76,1008184.47,1318602.55,1212559.08,1567072.94,1945418.04,2310512.41,560826.79,1137393.89,3131232.55,956430.92,1154087.72,1477734.71,1458673.95,1905030.33,1623676.13,2280518.85,4556940.45,3836056.91,2360075.31,1912154.59,3206628.7,1451322.31,556186.69,1859502.37,1121642.86,1408642.08,1349210.54,807496.07,2264421.96,2542068.54,2016869.16
2019-01-01 08:00:00+01:00,3888513.87,2767705.51,2188610.31,1572613.07,3905550.22,1165238.26,995758.31,1171372.76,1606644.33,1412375.04,1838634.23,2714312.49,2707645.97,688285.85,1533996.32,3630134.29,1124680.93,1369551.3,1737782.49,1681079.79,2319486.28,1854241.67,2571656.5,5292108.66,4437792.77,2569162.93,2237674.29,3823414.97,1637018.6,630282.02,2072197.04,1272373.97,1790664.47,1755832.21,986634.05,2788961.67,2894897.18,2399692.82
2019-01-01 09:00:00+01:00,4599572.77,3242109.79,2580291.64,1893580.71,4628866.42,1342188.38,1180955.27,1355081.44,1865110.88,1629299.01,2138388.42,2973144.51,3136121.76,805585.99,1713405.0,4333609.27,1272529.44,1575351.51,2046987.32,1959063.05,2639379.96,2194391.32,3010861.75,6280604.7,5231357.18,3038220.62,2535940.36,4412457.99,1911477.28,752500.83,2468390.51,1458767.21,2034677.79,2002519.79,1136683.87,3218386.09,3455867.69,2815444.03
2019-01-01 10:00:00+01:00,4837157.86,3509474.69,2714658.95,2164726.97,4600967.38,1439417.01,1338018.63,1393849.01,2078654.62,1717833.17,2189551.88,3720672.57,3185772.52,924685.19,2068491.56,4563402.31,1326487.9,1654895.1,2239392.88,2155154.12,2875131.63,2371961.54,3296991.31,6301882.49,5277072.2,3084487.42,2487221.12,4662381.39,2064955.8,786547.1,2738244.28,1458884.52,2252897.52,2324890.22,1362545.89,3502694.27,3770580.55,3052723.28
2019-01-01 11:00:00+01:00,4566941.08,3325806.75,2662877.79,2191791.13,4065036.0,1383324.0,1385531.0,1302477.29,1917065.73,1621356.65,1984782.7,3161985.12,2903448.82,863016.54,1790560.39,4209356.83,1225147.75,1519701.91,2133441.8,2049520.81,2600698.97,2259681.01,3167541.48,5680488.94,4723367.43,2963786.09,2216475.96,4151495.42,1981161.36,736075.88,2653596.96,1345659.19,1963709.65,2053942.23,1272334.5,3138121.64,3616387.61,2812674.63
2019-01-01 12:00:00+01:00,4126256.69,2980570.27,2464745.54,1960993.52,3691376.27,1297923.44,1286648.95,1206985.82,1655175.06,1489829.57,1817041.33,2462514.5,2671286.92,723168.6,1433208.59,3703883.89,1148135.8,1388371.21,1863125.57,1831714.27,2312306.66,2039976.48,2888029.27,5085663.06,4293125.61,2779578.82,2128291.88,3697089.96,1814541.54,669239.78,2366313.24,1294844.88,1671788.03,1692266.9,1056782.43,2724122.27,3206591.58,2460699.17
2019-01-01 13:00:00+01:00,3884591.41,2791451.55,2237043.14,1814983.02,3574124.85,1250695.65,1153228.18,1179760.19,1623895.54,1455053.32,1790323.58,2273138.83,2583459.73,691787.24,1368345.65,3552978.88,1125378.75,1381274.17,1770909.84,1746254.18,2264100.53,2044740.32,2834054.2,4760490.49,4132151.86,2557445.44,2061049.9,3519662.48,1755999.08,671032.13,2261399.01,1258851.76,1623245.76,1670628.52,964511.35,2682123.09,3128023.74,2399070.81
2019-01-01 14:00:00+01:00,3988690.94,2817013.52,2317370.84,1820034.08,3839004.72,1266441.94,1186383.39,1182480.53,1552261.79,1435185.54,1830003.4,2019563.65,2641447.13,647933.28,1241620.5,3629413.57,1122170.74,1368953.18,1712777.57,1726200.82,2212324.48,2025198.42,2822748.91,5031957.54,4381045.86,2713473.44,2160192.39,3613014.23,1759151.44,685462.3,2266894.76,1315642.41,1572637.58,1546267.18,906947.58,2616233.43,3097439.62,2366843.65
2019-01-01 15:00:00+01:00,4164404.12,2977885.01,2346525.99,1825752.98,4103899.46,1275257.44,1156943.69,1218228.87,1711110.05,1482550.2,1927745.49,2795627.88,2787872.58,733522.98,1597715.53,3886840.26,1167219.56,1438730.95,1835846.19,1820268.48,2433025.55,2059978.32,2868432.79,5444677.42,4670752.59,2735602.16,2259274.19,4003164.98,1793896.63,696940.11,2333247.95,1332707.3,1851434.07,1850928.98,1063768.54,2927127.56,3200620.35,2565050.55
2019-01-01 16:00:00+01:00,4359894.79,3132014.05,2473990.91,1932279.03,4190885.21,1288363.61,1211167.52,1249780.64,1807195.63,1528212.44,1963546.72,3085121.01,2868010.49,798960.03,1735228.92,4087064.69,1180564.4,1466332.95,1976043.24,1906189.56,2514211.37,2101555.01,2923632.73,5735580.44,4786838.4,2837889.67,2260870.45,4148237.07,1840434.3,705534.32,2434495.41,1327115.36,1949470.38,1975772.48,1170714.06,3058902.21,3345209.42,2690246.98
2019-01-01 17:00:00+01:00,4144814.8,3043040.37,2404464.85,1954722.61,3691159.11,1274150.81,1236012.17,1207181.6,1787399.6,1506277.01,1834860.74,3110353.81,2691157.98,801363.07,1734668.24,3815253.11,1154558.98,1419397.58,1959621.06,1886182.66,2455276.9,2058603.65,2896469.21,5160491.59,4306828.32,2667348.46,2085706.11,3864217.63,1814131.75,664813.62,2396136.83,1247109.34,1869612.32,1956639.28,1189076.43,2942546.81,3275356.95,2592907.42
2019-01-01 18:00:00+01:00,3876788.14,2766290.24,2282273.01,1846299.12,3509616.78,1208798.04,1185263.68,1138128.39,1550822.43,1399961.57,1718220.44,2058266.91,2501568.29,673012.23,1253731.79,3525060.26,1062262.94,1307769.36,1751834.58,1706286.81,2128589.5,1970536.1,2738668.54,4780650.04,4053013.51,2597381.76,1959451.97,3392686.37,1708987.75,651106.82,2241785.05,1208480.35,1515936.58,1547950.5,944625.27,2538192.13,3077477.66,2322116.21
2019-01-01 19:00:00+01:00,3888898.0,2768093.06,2296279.12,1708649.99,3749539.93,1238351.93,1145810.97,1165345.87,1507406.17,1410690.01,1793503.03,2200460.29,2633509.44,629836.24,1289909.16,3485422.54,1127750.14,1342408.14,1665549.75,1683291.14,2210605.66,1889965.77,2681046.55,4997274.81,4299049.83,2680382.82,2216621.98,3633241.63,1695305.59,638891.01,2140497.61,1312768.94,1597573.64,1534234.17,912853.43,2577471.56,2905496.06,2286949.76
2019-01-01 20:00:00+01:00,3981996.3,2875473.77,2177039.07,1818735.86,3757254.4,1254228.66,1089485.45,1216531.89,1783301.74,1507178.47,1881915.87,2753265.77,2680355.49,768556.77,1621506.06,3779819.75,1157588.37,1460069.24,1881710.33,1819873.21,2440903.57,2158981.25,2933307.18,4967105.76,4318526.21,2490016.34,2082131.89,3742613.77,1800091.5,706088.6,2341976.39,1257030.79,1826992.15,1937712.2,1059201.77,2959180.29,3300961.35,2593013.81
2019-01-01 21:00:00+01:00,3914137.52,2819383.59,2360300.75,1926935.29,3480359.82,1282107.58,1284615.75,1150365.35,1531950.62,1421404.76,1728138.98,2031282.09,2510008.63,652822.83,1228367.0,3464432.85,1101080.15,1324161.94,1718618.7,1742504.21,2159008.54,2001047.39,2844853.34,4656904.07,4052864.55,2676921.15,2024373.55,3428128.49,1769553.39,657497.73,2299704.28,1265442.03,1495850.53,1506298.52,946941.45,2505486.11,3085163.05,2299045.97
2019-01-01 22:00:00+01:00,3601114.56,2590293.72,2054149.88,1712569.93,3329971.81,1177553.81,1083023.19,1092228.99,1515691.65,1350410.5,1669855.83,2089894.26,2381924.4,640197.2,1268755.24,3306477.9,1045745.63,1290705.37,1629510.64,1629555.44,2111457.48,1942419.79,2688406.72,4347337.82,3844863.99,2355132.94,1896705.47,3266182.41,1651329.57,637780.82,2135640.05,1173363.61,1505356.29,1561589.75,890339.1,2500652.12,2944712.04,2240385.03
2019-01-01 23:00:00+01:00,3325641.08,2410684.0,1933736.94,1688343.32,2951719.01,1104918.07,1081579.6,982938.22,1382929.38,1227943.28,1492959.88,1858842.79,2115171.07,589659.46,1133909.25,3018253.59,939769.54,1161394.19,1498569.07,1520283.69,1901203.58,1814648.59,2536761.92,3844141.56,3435512.34,2183561.6,1652462.0,2925572.68,1547202.58,590246.1,2038843.26,1057199.13,1329123.45,1401919.51,837529.99,2238730.97,2762918.11,2044389.35
2019-01-02 00:00:00+01:00,3766300.43,2884402.94,2225301.34,1926680.36,3568180.04,1266351.9,1115722.86,1127952.41,1765132.9,1475939.17,1821942.1,1669382.29,2494760.66,588839.01,1663847.88,3834696.15,1169670.91,1352431.92,1877975.58,1655650.22,2149302.33,2009055.0,2083892.58,1627091.02,1433779.51,693429.9,1857035.19,2633175.28,1310751.24,626489.52,2311977.54,1413007.19,1269191.09,1543153.64,877878.07,2496579.1,3196356.93,2325670.19
2019-01-02 01:00:00+01:00,3616039.96,2784969.04,2055934.11,1799251.41,3572804.27,1141256.35,1068134.81,1040742.32,1504089.22,1370551.9,1701293.07,1981630.1,2403427.13,607538.92,1136713.78,3744821.28,1050357.89,1298929.93,1581743.05,1676448.41,2153536.25,1866731.97,2176354.46,2035393.1,1744093.82,835851.71,2020915.22,2746385.19,1365410.96,646072.98,2331440.14,1398731.99,1291946.85,1497726.56,868408.44,2452667.57,2913224.44,2208146.9
2019-01-02 02:00:00+01:00,3664117.8,2802434.91,2087995.37,1804419.32,3598859.81,1172628.72,1037980.81,1068683.41,1542195.89,1364252.83,1721606.24,1932266.01,2414976.26,592154.59,1247800.03,3850844.46,1080116.36,1248994.48,1606908.56,1639333.1,2131117.56,1821361.66,2267441.26,2301360.12,1842016.99,963273.97,2111960.41,3100768.88,1430702.99,614273.71,2436740.03,1486016.65,1315021.17,1478964.29,857928.79,2471129.92,2939703.12,2223756.97
2019-01-02 03:00:00+01:00,3662048.3,2999777.94,2162134.42,1871862.35,3654171.54,1152677.87,1069946.81,1066260.06,1569507.5,1381062.34,1760271.03,1886741.73,2493158.38,664776.39,1246242.34,4025892.26,1062225.2,1312259.4,1638545.55,1752535.88,2338523.66,1879789.59,2332318.97,2406847.69,2025907.08,1018054.9,2189432.74,3094411.77,1477196.91,662172.8,2470287.99,1541494.6,1343706.93,1562488.23,852754.07,2514340.25,2952463.45,2288546.77
2019-01-02 04:00:00+01:00,4074093.48,3215588.49,2312985.16,1975930.09,3986824.51,1245023.56,1130880.79,1164215.67,1632367.62,1456039.44,1802544.56,2280500.15,2740957.84,764566.55,1211519.82,4291886.02,1147435.49,1366904.56,1690885.83,1921739.09,2622887.14,1950906.9,2528652.55,2838636.46,2647700.57,1631894.27,2161593.66,3184403.37,1566771.45,688565.08,2567937.35,1510767.07,1511387.43,1734503.41,948721.15,2816924.27,3193841.55,2516223.69
2019-01-02 05:00:00+01:00,4373697.85,3043418.76,2298122.82,1975510.07,4197988.73,1325535.93,1169425.1,1210078.76,1720150.33,1535546.34,1831636.86,2866586.84,2720759.85,645672.18,1434036.7,4122550.21,1237318.75,1374822.66,1835694.57,1775306.21,2219364.16,1989252.39,2462042.1,3684720.2,3607796.67,1741420.79,2366762.15,3391967.92,1620783.66,630483.11,2536799.06,1466178.12,1614113.2,1742169.99,1129397.31,2924410.98,3397788.58,2539390.93
2019-01-02 06:00:00+01:00,3742734.92,3009019.27,2246166.32,1910335.94,3804081.83,1113703.03,1097863.41,1060834.82,1764112.91,1417042.66,1851429.24,2231558.91,2532803.96,635003.09,1730404.23,3968124.63,1056611.63,1387844.97,1894746.74,1746202.29,2213157.0,1927454.83,2683453.58,4083928.93,3201307.7,1754147.8,2416016.66,3854886.45,1758141.91,692047.21,2421220.61,1469472.16,1616750.05,1672069.59,985912.75,2581454.38,2979316.57,2350767.29
2019-01-02 07:00:00+01:00,3989060.88,3335933.59,2409472.99,2005239.33,3904909.58,1226347.55,1111172.66,1169592.23,1699552.11,1431205.24,1889136.14,1940250.85,2812546.37,844455.37,1350777.66,4481982.7,1129633.52,1369566.07,1740144.7,2012363.94,2890322.86,1944901.63,2755381.72,3855174.38,3019046.13,1531979.03,2308299.18,3809607.25,1713393.42,711748.78,2614537.13,1549357.31,1558320.93,1786670.94,871579.73,2812912.55,3161729.87,2573729.82
2019-01-02 08:00:00+01:00,4969322.55,3540003.0,2613598.93,2231445.62,4833651.98,1439942.27,1328827.65,1366255.64,1848123.17,1682821.4,2066119.06,3366710.9,3228759.05,850001.55,1273684.38,4610011.38,1338447.1,1595084.15,1915463.14,2239431.87,2902815.79,2231116.22,2980442.86,3623523.11,2489094.53,1387584.37,2348806.07,3833996.48,1820167.8,816903.23,2835677.67,1511142.89,1943493.26,2052806.36,1246980.26,3432804.07,3705871.47,2957872.13
2019-01-02 09:00:00+01:00,4885192.05,3447142.13,2715599.21,2296995.11,4658123.14,1526928.37,1341291.77,1399727.12,2135746.48,1778038.22,2132639.39,2814284.87,3140311.45,733700.98,2006707.22,4583727.42,1428509.55,1613388.3,2269905.23,2051074.21,2604975.78,2343866.92,2797250.03,3161133.87,2274897.4,1241232.14,2196643.24,3540419.56,1754462.24,754847.41,2755360.28,1581564.12,1818346.07,1987679.84,1223875.43,3273174.62,3895982.1,2929413.12
2019-01-02 10:00:00+01:00,4363932.88,3341280.32,2498735.85,2145986.14,4169710.31,1371298.51,1256153.63,1246709.43,1925177.89,1638593.49,1987844.23,2386816.13,2856270.26,734901.96,1762467.44,4439389.61,1278103.15,1520421.27,2074500.01,1919923.9,2517263.8,2202130.78,2472663.42,2901847.41,2340866.01,1193252.05,2233991.73,3355422.03,1614676.24,696049.73,2573578.65,1495080.86,1644198.26,1863869.96,1086443.11,2939656.96,3585411.51,2673750.85
2019-01-02 11:00:00+01:00,4274497.86,3196386.62,2400011.49,2012835.53,4264435.57,1234634.13,1190631.58,1176567.09,1770551.63,1517952.24,1865703.97,2833754.71,2815218.57,739110.43,1499499.86,4230598.93,1162709.85,1464561.72,1885109.44,1947009.89,2501395.72,2030852.3,2496117.95,2983310.63,2380181.62,1264799.45,2113465.76,3317938.89,1590161.6,729382.86,2581978.6,1568671.31,1684367.82,1856062.31,1119610.12,2955162.21,3280103.56,2603994.55
2019-01-02 12:00:00+01:00,4234924.04,3109774.0,2333432.98,2014685.23,4067372.48,1309061.34,1144806.22,1208441.0,1818373.12,1514894.88,1873762.69,2503477.26,2721989.12,641338.02,1678695.45,4096775.98,1225074.65,1375071.72,1922339.16,1782107.06,2272063.71,1989836.81,2477141.33,2971987.16,2371679.97,1311030.99,2203741.89,3306380.77,1569932.74,652041.99,2503070.73,1405262.4,1577578.11,1718822.89,1059630.5,2849358.16,3332930.99,2533270.26
2019-01-02 13:00:00+01:00,3890797.28,3111859.5,2331459.3,1983054.98,3852828.09,1199566.53,1152120.45,1127448.56,1767602.1,1468100.21,1856067.68,2068267.21,2677354.34,706238.29,1558492.11,4014319.67,1118271.85,1441397.51,1865523.53,1883611.51,2479955.14,2032296.98,2560556.53,3131749.16,2651626.72,1310961.94,2086964.57,3234563.94,1605473.58,731898.67,2429428.66,1495787.54,1513206.58,1715044.15,946281.77,2688799.62,3134656.47,2464756.64
2019-01-02 14:00:00+01:00,4334713.08,3286733.21,2418677.52,2076518.88,4104483.3,1350996.11,1195948.82,1255629.69,1747944.93,1534455.06,1916960.77,2312752.71,2914693.49,794394.3,1303312.15,4254785.57,1241003.82,1438929.1,1796258.48,2027624.4,2770455.78,2075633.94,2769724.69,3249973.52,2636929.58,1342629.29,2124661.55,3288051.88,1664029.48,727077.3,2513341.06,1361896.69,1599624.84,1808228.59,983250.72,2982518.22,3411750.54,2671579.59
2019-01-02 15:00:00+01:00,4750610.6,3413354.18,2616053.15,2219884.89,4579568.75,1422522.68,1336386.04,1341469.31,1933177.21,1686058.88,2087124.06,2895148.3,3168722.36,824750.87,1485452.41,4366259.75,1321604.83,1635934.67,2014951.25,2215887.73,2876300.93,2299662.85,2912979.9,3460938.7,2536491.48,1361880.85,2095076.72,3518276.82,1739231.79,841064.78,2658093.93,1396917.08,1829193.45,2004024.23,1169748.18,3278612.01,3666264.4,2903249.56
2019-01-02 16:00:00+01:00,4987102.0,3629972.38,2820635.5,2359354.89,4664079.06,1564755.78,1382117.79,1447996.46,2111687.67,1788989.9,2195001.64,2612614.65,3337135.41,891633.44,1768251.29,4765541.76,1446227.66,1668433.03,2201400.81,2283120.64,3104905.54,2416166.66,3026542.66,3298549.54,2480340.42,1282697.42,2133012.59,3518356.02,1816857.45,816202.99,2773895.57,1504008.04,1845777.25,2099769.28,1156019.75,3410206.11,3985833.8,3081965.34
2019-01-02 17:00:00+01:00,5359133.94,3908263.96,2959872.4,2453026.16,5064709.62,1571009.42,1476630.56,1483293.34,2138313.45,1863864.79,2248185.84,3322870.43,3562806.34,1031790.26,1683892.82,5107451.21,1464123.23,1788616.25,2267590.56,2491384.64,3401068.48,2512829.26,3018365.68,3188510.17,2449857.44,1350440.8,2171578.94,3448945.82,1837135.4,868198.1,2852698.51,1493106.0,2079807.15,2367317.9,1330566.1,3722021.33,4176740.93,3301559.87
2019-01-02 18:00:00+01:00,5687068.0,3646495.36,2921964.67,2419599.95,5446794.22,1609435.89,1476328.21,1523785.87,2248195.61,1908714.4,2255888.17,4237937.62,3530392.66,838183.51,2007942.66,4798421.25,1530132.08,1766281.23,2415614.6,2305805.34,2816829.07,2466154.04,2918523.92,3231014.43,2530797.27,1304405.12,2184390.04,3449864.69,1791271.7,832624.05,2903076.4,1518225.22,2181816.06,2338742.35,1570321.38,3860897.15,4240976.57,3298253.18
2019-01-02 19:00:00+01:00,4649617.88,3313223.34,2658390.68,2205642.8,4395862.88,1445415.44,1275163.99,1314269.81,2208725.17,1733538.42,2100530.07,2711776.02,2929124.27,683316.22,2458964.2,4590564.49,1375720.17,1536930.54,2431339.0,1827582.59,2320113.52,2242762.41,2435677.4,3272383.78,2586000.54,1419288.69,2257279.77,3535001.52,1648701.6,638406.49,2578977.45,1499033.83,1795600.84,1977918.5,1244599.67,3079486.08,3831995.45,2800355.77
2019-01-02 20:00:00+01:00,3824881.16,2939113.84,2192357.56,1810961.72,3895561.43,1075811.35,1067647.95,1016165.83,1668773.37,1400774.52,1687876.14,2732839.69,2437213.8,643781.55,1675525.1,4125719.37,1033844.61,1310639.41,1858492.93,1625236.69,2053577.3,1812017.01,1975664.72,3288730.25,2581778.35,1248558.5,2184893.87,3396130.68,1439173.95,581665.53,2379047.55,1554009.67,1590043.81,1732008.9,1096557.33,2613792.04,3009992.5,2311866.95
2019-01-02 21:00:00+01:00,3603257.57,3074393.67,2122760.1,1757062.7,3738992.64,941282.34,951629.54,963557.21,1580991.21,1219774.66,1655927.3,2622831.45,2446819.43,711204.49,1569154.73,4013517.97,913978.82,1210744.66,1695135.3,1708724.0,2297547.27,1599164.0,2204806.26,3031075.26,2155034.49,1376570.51,2181045.89,3452938.66,1448104.16,617326.31,2337930.0,1380402.6,1593054.8,1718393.73,995621.13,2580962.05,2655519.54,2275660.59
2019-01-02 22:00:00+01:00,4074928.25,3141532.51,2310763.66,1896042.03,4058079.4,1136287.3,1054370.47,1128100.86,1693015.36,1358243.08,1793426.82,2709171.3,2746739.53,763972.05,1501824.5,4130077.36,1077311.61,1306763.2,1759840.02,1901880.74,2573251.1,1784382.71,2481469.58,2695269.64,2124667.86,871944.11,2081245.64,3016578.23,1496348.62,682172.07,2469747.12,1395023.07,1580253.6,1807598.8,1033613.2,2880370.39,3007785.22,2528426.47
2019-01-02 23:00:00+01:00,4342306.89,3038756.06,2335199.12,2015381.85,4191648.4,1325691.28,1170338.66,1231377.95,1821527.67,1537725.88,1873033.69,2711825.36,2775184.73,622998.57,1615697.13,3941896.29,1241250.66,1409170.02,1912176.85,1823109.14,2250858.27,2022032.61,2621348.77,2021932.19,1068254.46,710103.21,1956088.63,2944323.46,1567803.07,691087.28,2473301.38,1340971.87,1628049.73,1725266.46,1102454.03,2923785.88,3347633.31,2567222.39
2019-01-03 00:00:00+01:00,4286279.93,3242560.32,2457155.28,1790738.97,3997307.46,1239905.31,1155818.37,1150859.89,1538079.47,1348042.89,1887826.48,2759615.16,2665284.63,606474.48,1207873.82,3853804.02,1171567.5,1314754.82,1656548.98,1599057.14,2121545.27,2095593.21,2259514.65,1490874.34,1244958.28,514292.01,1742718.81,2135647.03,1352988.34,677347.75,2510548.75,1218673.84,1477646.91,1445022.26,1061576.46,2526140.88,3084626.11,2372082.1
2019-01-03 01:00:00+01:00,4431089.39,3217703.41,2520025.84,1685682.23,3474661.66,1133327.6,1047779.56,1085551.81,1453999.15,1286709.77,1697993.32,1698801.38,2452321.64,611323.55,1206365.97,3998791.36,1070993.89,1291778.09,1589024.45,1610837.15,2120388.66,1880004.97,2245406.42,1966351.22,1481055.5,927577.76,1617207.22,2258790.47,1353159.79,706017.18,2418147.13,1184936.97,1267246.08,1489379.1,825539.81,2440012.84,2949724.01,2261542.61
2019-01-03 02:00:00+01:00,4573974.16,3265551.52,2622650.9,1705913.98,3615261.59,1161602.53,1016084.21,1079594.59,1472641.31,1301990.68,1725422.46,2016551.85,2397901.59,621353.63,1172754.48,4026395.08,1038136.72,1240038.17,1586285.45,1602089.67,2125071.06,1913058.56,2216748.92,1901768.64,1649916.32,900131.83,1672154.32,2195531.76,1422440.63,688310.19,2520139.18,1145664.1,1308247.6,1482237.4,914243.28,2434590.73,2925921.63,2248691.66
2019-01-03 03:00:00+01:00,4696751.04,3360637.99,2717314.38,1706207.35,3691158.65,1156810.97,1063649.94,1108355.3,1478283.0,1328297.01,1748759.13,1966317.83,2484322.06,623421.02,1388151.42,4195717.08,1084006.34,1307266.34,1702275.94,1716380.17,2162306.93,1893242.84,2328228.76,2205371.33,1731235.62,1037870.19,1669250.16,2364046.84,1448693.28,731023.5,2579904.92,1186810.68,1359399.91,1557115.32,884518.23,2496346.08,2993218.17,2298360.94
2019-01-03 04:00:00+01:00,4899910.2,3266897.97,2823070.41,1866448.36,3823055.51,1248119.42,1085231.33,1193587.21,1631350.4,1455248.74,1784822.98,1919991.29,2603678.24,723303.2,1675036.0,4412638.45,1116397.84,1370302.7,1894843.6,1909795.53,2384188.91,2022825.49,2626445.57,2909831.38,2201601.92,1108614.97,2137749.42,2527824.29,1691441.43,733984.14,2625035.71,1245112.96,1434463.61,1799212.09,945265.27,2761392.9,3223444.41,2503188.51
2019-01-03 05:00:00+01:00,4687019.07,3316957.89,2677447.11,1969168.92,3917423.6,1281539.29,1105020.1,1207380.66,1743199.53,1438838.12,1877979.24,2320688.81,2751712.65,773759.45,1307556.44,4153841.05,1138850.28,1356686.35,1745199.42,1701445.29,2442611.62,2161805.91,2623812.4,3832846.22,3074190.67,2159857.55,2051254.65,3199556.44,1662079.94,701521.8,2627517.66,1261840.56,1634735.47,1767601.05,1091779.44,2875558.14,3316990.42,2637076.6
2019-01-03 06:00:00+01:00,4557283.09,3459331.18,2619282.67,1699144.88,4107140.4,1118184.85,1143857.38,1113260.16,1525622.28,1295404.44,1855586.31,2917103.96,2719968.49,630034.2,1232929.94,4209579.36,1143921.54,1371353.54,1706315.19,1661679.81,2224439.52,1863025.71,2442698.31,3395446.36,2924263.72,1846804.44,1807090.69,3003670.96,1605988.19,770519.33,2513018.74,1212993.23,1639832.59,1555947.11,1079674.83,2598244.4,3067061.65,2418868.33
2019-01-03 07:00:00+01:00,4960985.06,3348220.09,2878968.43,1839645.87,4047023.26,1254135.85,1099808.26,1203413.27,1610671.05,1486358.61,1818770.68,2270885.09,2597272.14,708008.58,1942498.04,4482685.04,1123987.97,1376561.28,2039719.2,2048502.24,2375227.51,1988759.12,2550418.29,3789484.59,2693343.3,1739848.93,1778594.73,3274702.96,1613754.24,740064.31,2714229.39,1228245.97,1617208.34,1844067.71,994865.97,2759586.54,3211874.64,2483953.31
2019-01-03 08:00:00+01:00,5378102.6,3516195.23,3032975.83,2217914.2,4255253.82,1438330.26,1220940.53,1383781.51,1966421.9,1695766.04,2000389.07,1974443.39,3036482.07,904751.42,1706073.27,4905905.18,1259010.67,1615059.23,2130819.56,2190380.76,2935545.49,2327366.14,2797570.42,3264103.6,2627088.5,1478598.15,2093445.88,3253486.72,1725467.03,793043.38,2857144.5,1467864.96,1634060.07,2171734.29,1101065.1,3317615.28,3819688.07,2999833.74
